0.0000,-2.5000,2.0625
0.0000,-2.5000,2.0625
0.0000,-2.5000,2.0625
0.0000,-2.5000,2.0625
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
0.0000,-2.4375,1.9375
